Correct	Ground truth	Prediction	Confidence	Text
1	comment	comment	0.90	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] $ mention $ look who ' s come crawling out of the wood ##work . [ e ##os ] [SEP] $ mention $ $ mention $ yeah , he suddenly re ##ee ##ea ##aa ##all ##ly cares about other people / women [UNK] [ e ##os ] [SEP]
1	comment	comment	0.89	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ you need rehab [ e ##os ] [SEP]
0	query	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ who are u [ e ##os ] [SEP]
1	comment	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ [ e ##os ] [SEP]
1	comment	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ [ e ##os ] [SEP]
1	comment	comment	0.73	[CLS] german ##wing ##s co - pilot had serious de ##pressive episode : bi ##ld newspaper $ ur ##l $ [ e ##os ] german ##wing ##s co - pilot had serious de ##pressive episode : bi ##ld newspaper $ ur ##l $ [ e ##os ] [SEP] $ mention $ maybe germany has more wings than pilots . . . see how lu ##ft ##han ##sa guys are landing planes on runways . . tractor ##ists not pilots ! [ e ##os ] [SEP]
1	comment	comment	0.90	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ ur ##l $ [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.65	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] ? ? ! ! [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] $ mention $ $ mention $ over ##rea ##ction or is europe heading back to the past ? [ e ##os ] [SEP] [PAD] [PAD]
0	support	comment	0.51	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] ? ? ! ! [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] [PAD] [PAD]
0	query	comment	0.57	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] “ $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . ” kris ##tal ##ln ##ach ##t 2015 ? [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.86	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] especially since their numbers do not line up with official government statistics . [ e ##os ] at all . [ e ##os ] it is not that the conclusions are wrong . [ e ##os ] it ' s the numbers . [ e ##os ] [SEP] it ' s the conclusions too , in fairness . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.91	[CLS] de ##bu ##nk this : mt . et ##na has already put out more than 10 , 000 ##x tb ##e co ##2 than human ##kind has in its entire existence . [ e ##os ] de ##bu ##nk this : mt . et ##na has already put out more than 10 , 000 ##x tb ##e co ##2 than human ##kind has in its entire existence . [ e ##os ] [SEP] $ ur ##l $ [ e ##os ] [SEP] [PAD]
0	query	comment	0.74	[CLS] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] [SEP] $ mention $ fox - 7 news in austin tx here . . may we use you video on the air ? [ e ##os ] we will credit the globe and mail . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.84	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ $ mention $ to be totally honest am not concern about that traitor ##s health [ e ##os ] [SEP] [PAD]"
0	deny	comment	0.94	[CLS] 267 days since sick hillary had a press conference . [ e ##os ] 267 days since sick hillary had a press conference . [ e ##os ] [SEP] $ mention $ great ! [ e ##os ] do not you think y ' all have enough to com ##men ##sur ##ate about ! [ e ##os ] there is an addiction to want to bring this lady down ! [ e ##os ] sex ##ist ! [ e ##os ] [SEP] [PAD]
0	support	comment	0.90	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ definitely something is wrong ! [ e ##os ] [SEP] [PAD]
1	comment	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ bye [ e ##os ] [SEP] [PAD]
1	comment	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ bye [ e ##os ] [SEP] [PAD]
1	comment	comment	0.91	[CLS] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] anyone who knows marina joyce personally knows she has a serious drug addiction . [ e ##os ] she needs help , but in the form of rehab $ hash ##tag $ [ e ##os ] [SEP] $ mention $ leave [ e ##os ] [SEP] [PAD]
1	comment	comment	0.72	[CLS] german ##wing ##s co - pilot had serious de ##pressive episode : bi ##ld newspaper $ ur ##l $ [ e ##os ] german ##wing ##s co - pilot had serious de ##pressive episode : bi ##ld newspaper $ ur ##l $ [ e ##os ] [SEP] $ mention $ if true , lu ##ft ##han ##sa was clearly ne ##gli ##gible in detecting this as it is usually not difficult to spot depression in people . [ e ##os ] [SEP] [PAD]
0	deny	comment	0.73	[CLS] german ##wing ##s co - pilot battled depression in ' 09 , friends say . [ e ##os ] $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ six years ago . . . real good evidence . [ e ##os ] not ! [ e ##os ] [SEP] $ mention $ all the t ##wee ##t is doing is stating a fact . [ e ##os ] not evidence . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.78	[CLS] news : ' emergency emergency ' was the final distress call that was sent from the cockpit of flight $ hash ##tag $ - $ mention $ [ e ##os ] $ mention $ i ' ve seen friends with nasal oxygen masks on ( general ava ##tion ) , just to fly over the channel : ) $ ur ##l $ [ e ##os ] [SEP] $ mention $ that ' s just for the high [ e ##os ] [SEP] [PAD]
1	support	support	0.48	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] sac ##re ##ble ##u ! [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] [PAD]
0	deny	comment	0.79	[CLS] reports of fatal ##ity and injuries following shootout ahead of dam ##mart ##in - en - go ##ele hunt - live coverage : $ ur ##l $ $ hash ##tag $ [ e ##os ] french prosecutor denies reports that at least one person killed in shootout during $ hash ##tag $ man ##hun ##t $ ur ##l $ [ e ##os ] [SEP] $ mention $ correction by prosecutor saying no on killed in shootout . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.84	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] the penalty for over staying one ' s visa is deportation . [ e ##os ] deportation ##s are not legal consequences that result from ab ##idi ##ng by any nation ' s immigration laws . [ e ##os ] so , that legal ##istic hair - splitting lacks merit . [ e ##os ] [SEP] [ deleted ] [ e ##os ] [SEP]
1	comment	comment	0.84	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] [ deleted ] [ e ##os ] [SEP] the penalty for over staying one ' s visa is deportation . [ e ##os ] deportation ##s are not legal consequences that result from ab ##idi ##ng by any nation ' s immigration laws . [ e ##os ] so , that legal ##istic hair - splitting lacks merit . [ e ##os ] [SEP]
0	query	comment	0.78	[CLS] ongoing hostage situation in sydney cafe . [ e ##os ] $ hash ##tag $ major landmarks like the sydney opera house evacuated $ ur ##l $ [ e ##os ] $ mention $ sensation ##al . [ e ##os ] how would the ceo of lin ##dt now how many people were in the store - when even the police have not confirmed how many [ e ##os ] [SEP] $ mention $ hostages their is ? [ e ##os ] [SEP]
1	comment	comment	0.57	[CLS] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] $ mention $ $ mention $ $ mention $ are you on strong op ##iate ##s or are you an idiot ? [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ neither . [ e ##os ] do you not understand how sarcasm works or are you merely ob ##tus ##e ? [ e ##os ] [SEP]
1	comment	comment	0.79	[CLS] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] $ mention $ $ mention $ $ mention $ come on i know it ' s hard to imagine but we need to suspect the coins ##ede ##nce . [ e ##os ] even the news agrees . [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ hey maybe its bin laden [ e ##os ] [SEP]
1	comment	comment	0.84	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ $ mention $ ms ##m will say ' keep moving , nothing to see here ' [ e ##os ] [SEP]"
1	comment	comment	0.84	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ she proved it when she showed everybody she could open a jar of pick ##les [UNK] [ e ##os ] [SEP]"
1	comment	comment	0.89	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] $ mention $ $ mention $ it looks like her depends might be full [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ you guys are pretty juvenile just like trump the 12 yo man child [UNK] sad ! [ e ##os ] [SEP]
1	comment	comment	0.89	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ that grip is awful tight . [ e ##os ] [SEP]
1	comment	comment	0.90	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ crack kills . [ e ##os ] [SEP]
0	query	comment	0.87	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ is that a mini ##van ? [ e ##os ] [SEP]
1	comment	comment	0.89	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ she needs to nap with bill [ e ##os ] [SEP]
1	comment	comment	0.89	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] $ mention $ $ mention $ $ mention $ those es ##cala ##des are notorious low riders [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ $ mention $ no reports out stating suv made especially low for hc [ e ##os ] [SEP]
0	query	comment	0.85	[CLS] hillary mystery handler spotted with diaz ##ep ##am pen ( seizure drugs ) right next to her [UNK] [UNK] $ ur ##l $ $ ur ##l $ [ e ##os ] hillary mystery handler spotted with diaz ##ep ##am pen ( seizure drugs ) right next to her [UNK] [UNK] $ ur ##l $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ s that good for short circuits too ? ? [ e ##os ] [SEP]
1	comment	comment	0.77	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] [SEP] so what to do if you are allergic to shell ##fish ( the io ##dine within specifically ) ? [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.80	[CLS] io ##dine increases iq and is an essential part of the human diet , yet is absent from almost all salts today . [ e ##os ] io ##di ##zed salt is a huge global health initiative with a proven record of success . [ e ##os ] not sure what the conspiracy is . [ e ##os ] [SEP] yeah io ##di ##zed salt has been advertised on tv for decades and longer [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.71	[CLS] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ damn the law ! [ e ##os ] send in the cr ##oc ##s ! . . lo ##l [ e ##os ] [SEP] $ mention $ all out assault ? [ e ##os ] better get the ding ##os in on this [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.64	[CLS] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ no we need covert action . [ e ##os ] send in the wal ##aby ##s [ e ##os ] [SEP] $ mention $ damn the law ! [ e ##os ] send in the cr ##oc ##s ! . . lo ##l [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.73	[CLS] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ $ mention $ this calls for action ! ! [ e ##os ] send in the kangaroo ##s ! [ e ##os ] [SEP] $ mention $ no we need covert action . [ e ##os ] send in the wal ##aby ##s [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.62	[CLS] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] [SEP] holy shit ! ! ! [ e ##os ] $ mention $ : footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ ” [ e ##os ] [SEP] [PAD] [PAD]
0	support	comment	0.85	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ true , after all she can open a pick ##le jar . [ e ##os ] [SEP] [PAD] [PAD]"
1	comment	comment	0.84	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] $ mention $ weekend at bernie ##s [ e ##os ] [SEP] $ mention $ $ mention $ i think this has been the plan all along . [ e ##os ] get her across the finish line and others will do the governing . [ e ##os ] [SEP] [PAD] [PAD]"
1	comment	comment	0.70	[CLS] news : ' emergency emergency ' was the final distress call that was sent from the cockpit of flight $ hash ##tag $ - $ mention $ [ e ##os ] $ mention $ that ' s just for the high [ e ##os ] [SEP] $ mention $ yes , and they have a bottle behind them with this tube connected . [ e ##os ] but it looks very stupid lo ##l [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.65	[CLS] police name the officer who shot $ hash ##tag $ teenager $ hash ##tag $ . watch : $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ i understand but they are quick to give out someone arrest history [ e ##os ] [SEP] $ mention $ $ mention $ or would ' ve been quick to release details if it was a black on black crime . [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.50	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] hm . [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.70	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] sac ##re ##ble ##u ! [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] $ mention $ uh , how are stereo ##type ##d curses helpful to anyone ? [ e ##os ] [SEP] [PAD] [PAD]
0	query	comment	0.52	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] what ? [ e ##os ] rt $ mention $ : breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.84	[CLS] is it true the earth is flat ? [ e ##os ] is there proof ? [ e ##os ] why there ' s people that believes it ' s true ? [ e ##os ] is it true the earth is flat ? [ e ##os ] is there proof ? [ e ##os ] why there ' s people that believes it ' s true ? [ e ##os ] [SEP] br ##uh [ e ##os ] [SEP] [PAD]
1	comment	comment	0.83	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] created by the us military interventions carried out over the last century . [ e ##os ] [SEP] which everyone like yourself has no problem coming to terms with once they ' re decades past , but while they ' re ongoing you buy right into the propaganda like a good like brain ##less sheep . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.46	[CLS] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ there are reports of a black flag being shown with arabic writing on it . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.47	[CLS] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] us consulate in $ hash ##tag $ reportedly evacuated amid ongoing hostage situation at chocolate shop $ ur ##l $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ well if their police take him with a choke ##hold un sanctions will follow . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.81	[CLS] take a break from bash ##ing cheney and water ##boarding . [ e ##os ] possible isis terrorist attack ongoing in sydney . [ e ##os ] $ ur ##l $ [ e ##os ] $ mention $ $ mention $ on account of it worked so well the first time . [ e ##os ] [SEP] $ mention $ $ mention $ seems like australia should ' ve said no to muslim immigrants . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.79	[CLS] very tense situation in ottawa this morning . [ e ##os ] multiple gun shots fired outside of our caucus room . [ e ##os ] i am safe and in lock ##down . [ e ##os ] unbelievable . [ e ##os ] stay safe mark $ mention $ $ mention $ live coverage here : $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ mention $ watching on cbc [ e ##os ] [SEP] [PAD]
1	comment	comment	0.80	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ who ' s go ##n na fill them shoes $ ur ##l $ [ e ##os ] [SEP] [PAD]"
1	comment	comment	0.68	[CLS] police name the officer who shot $ hash ##tag $ teenager $ hash ##tag $ . watch : $ ur ##l $ $ ur ##l $ [ e ##os ] $ mention $ $ mention $ $ mention $ it ' s called an investigation . . . [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ you can call it what you like still sounds like fabrication thank you [ e ##os ] [SEP] [PAD]
0	query	comment	0.55	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] the mara ##is ? [ e ##os ] rt $ mention $ breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.74	[CLS] $ hash ##tag $ paris hostage - take ##r ' knows ' one charlie he ##b ##do killer : source [ e ##os ] $ mention $ $ mention $ i do not think even they know . [ e ##os ] [SEP] $ mention $ $ mention $ it ' s like they ca not make up their mind if they were monitoring these guys or there was no warning . . . . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.75	[CLS] $ hash ##tag $ paris hostage - take ##r ' knows ' one charlie he ##b ##do killer : source [ e ##os ] “ $ mention $ : $ hash ##tag $ paris hostage - take ##r ' knows ' one charlie he ##b ##do killer : source ” what does that even mean ? [ e ##os ] [SEP] $ mention $ $ mention $ i do not think even they know . [ e ##os ] [SEP] [PAD]
1	comment	comment	0.84	[CLS] is it true the earth is flat ? [ e ##os ] is there proof ? [ e ##os ] why there ' s people that believes it ' s true ? [ e ##os ] is it true the earth is flat ? [ e ##os ] is there proof ? [ e ##os ] why there ' s people that believes it ' s true ? [ e ##os ] [SEP] [ deleted ] [ e ##os ] [SEP]
1	comment	comment	0.82	[CLS] face facts : immigrants commit fewer crimes than u . s . - born peers [ e ##os ] [ deleted ] [ e ##os ] [SEP] not every person entering the us at the southern border is from mexico . [ e ##os ] there are plenty of people fleeing the chaos and violence decades of us military intervention have created in nicaragua , el salvador , honduras and other countries in central america . [ e ##os ] [SEP]
1	comment	comment	0.82	[CLS] take a break from bash ##ing cheney and water ##boarding . [ e ##os ] possible isis terrorist attack ongoing in sydney . [ e ##os ] $ ur ##l $ [ e ##os ] take a break from bash ##ing cheney and water ##boarding . [ e ##os ] possible isis terrorist attack ongoing in sydney . [ e ##os ] $ ur ##l $ [ e ##os ] [SEP] $ mention $ my goodness [ e ##os ] [SEP]
0	query	comment	0.86	[CLS] footage from globe reporter captures exchange of gun fire in parliament hill building $ ur ##l $ [ e ##os ] $ mention $ $ mention $ i say he was let in that is the only explanation . [ e ##os ] we have to b open if it is isis related they have supporters [ e ##os ] [SEP] $ mention $ $ mention $ $ mention $ who said anything about isis ? [ e ##os ] [SEP]
0	query	comment	0.77	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ $ mention $ is that why the funeral director is following her around ? [ e ##os ] [SEP]"
1	comment	comment	0.83	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ best heath ever , until the pride puts her in the hospital or grave [ e ##os ] [SEP]"
1	comment	comment	0.90	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ ur ##l $ [ e ##os ] [SEP]
1	comment	comment	0.90	[CLS] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] sick hillary is seen here using great caution as she attempts to get out of a car . [ e ##os ] $ hash ##tag $ $ ur ##l $ [ e ##os ] [SEP] $ mention $ $ ur ##l $ [ e ##os ] [SEP]
0	query	comment	0.90	[CLS] every 28 hours a black male is killed in the united states by police or vi ##gil ##antes . [ e ##os ] $ hash ##tag $ [ e ##os ] every 28 hours a black male is killed in the united states by police or vi ##gil ##antes . [ e ##os ] $ hash ##tag $ [ e ##os ] [SEP] $ mention $ $ mention $ source ? [ e ##os ] [SEP] [PAD] [PAD] [PAD]
1	comment	comment	0.61	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] [SEP] now , $ mention $ reporting french police have ordered all shops closed in a famed jewish neighborhood in central paris far from the attacks . [ e ##os ] [SEP] [PAD] [PAD] [PAD]
1	comment	comment	0.75	[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] “ $ mention $ : breaking : police order shops closed in famed jewish neighborhood in paris far from attacks . ” [ e ##os ] this ev ##oke ##s the ghosts of past mistakes . [ e ##os ] [SEP] $ mention $ $ mention $ wwii ? [ e ##os ] [SEP] [PAD] [PAD] [PAD]
1	comment	comment	0.69	"[CLS] breaking : police order all shops closed in famed jewish neighborhood in central paris far from attacks . [ e ##os ] understand ##able but exactly what terrorists see as victory : “ $ mention $ police order all shops closed in famed jewish neighborhood in central paris "" [ e ##os ] [SEP] $ mention $ $ mention $ see , this whole thing just reminds me of wwii . [ e ##os ] [SEP] [PAD] [PAD] [PAD]"
1	comment	comment	0.85	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ the autopsy said there was no evidence of foul play [ e ##os ] [SEP] [PAD] [PAD]"
1	comment	comment	0.85	"[CLS] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] except for the coughing , faint ##ing , apparent seizures and "" short - circuits , "" hillary is in the peak of health . [ e ##os ] [SEP] $ mention $ love the sarcasm . [ e ##os ] lo ##l [ e ##os ] [SEP] [PAD] [PAD]"
1	comment	comment	0.94	[CLS] 267 days since sick hillary had a press conference . [ e ##os ] 267 days since sick hillary had a press conference . [ e ##os ] [SEP] $ mention $ . . . . and still has not supported la flood victims . [ e ##os ] crooked clinton ##s care only about themselves . [ e ##os ] crooked hillary ? [ e ##os ] $ hash ##tag $ [ e ##os ] [SEP] [PAD] [PAD]
1	comment	comment	0.92	[CLS] 267 days since sick hillary had a press conference . [ e ##os ] $ mention $ $ mention $ maybe she will just face ##time in or assassinate trump [ e ##os ] [SEP] $ mention $ $ mention $ trump should require no stool ##s , pillows , bathroom breaks , and a drug test prior and after . [ e ##os ] what ##ta ##ya say paul ? ? [ e ##os ] [SEP] [PAD] [PAD]
